crew_id,name,job,tmdbId
21839,David Drury,Director,29627
104423,Robin Douet,Producer,29627
21242,David Korda,Producer,2071
226326,Lucas Reiner,Director,57476
58868,Troy Miller,Producer,10152
1292850,John Steven Agoglia,Producer,31246
69156,Lou Pitt,Producer,11375
4037,Ron Shelton,Producer,11375
86437,John Eng,Director,20694
80273,Scott Roberts,Director,16311
292876,Bryan Lewis,Director,55735
292876,Bryan Lewis,Producer,55735
151092,Eric Eason,Director,185465
1194410,Julia Montejo,Director,210728
169182,Jesus Nebot,Director,210728
169182,Jesus Nebot,Producer,210728
126855,Pavel Lungin,Director,39088
131770,Jed Weintrob,Director,94996
932363,Mariano Barroso,Director,115665
1046374,Paul Graetz,Producer,4708
100036,D.W. Griffith,Director,42511
100036,D.W. Griffith,Producer,42511
46997,Alan Gibson,Director,35669
73656,Monica Stambrini,Director,12800
25236,Johnnie To,Director,9581
25236,Johnnie To,Producer,9581
25246,Andy Lau,Producer,9581
58052,Wai Ka-Fai,Director,9581
58052,Wai Ka-Fai,Producer,9581
1605147,Deborah Capogrosso,Producer,117179
33341,Rick Rosenthal,Producer,117179
75725,Robert Connolly,Director,15486
32299,John Heyman,Producer,45139
130016,Richard Dalton,Producer,45139
132268,John Kirsh,Director,45139
6603,Jack Cardiff,Director,44736
31064,Irving Allen,Producer,44736
8429,Clark L. Paylow,Director,113739
1057676,Alfeo Bocchicchio,Producer,113739
72063,Carey Wilson,Producer,33454
67593,Leslie Megahey,Director,70912
39012,Peter Bogdanovich,Producer,6949
1205756,Patrick Gilmore,Director,14411
7227,Hal Lieberman,Producer,296
1282435,Colin Wilson,Producer,296
66185,Matthias Deyle,Producer,296
55018,Karim Aïnouz,Director,46993
7588,Aleksandr Rogozhkin,Director,554
233281,Eitan Gorlin,Director,61545
23824,Anant Singh,Producer,17920
125544,Tim Fywell,Director,17920
96693,Yolanda García Serrano,Director,40947
125068,Juan Luis Iborra,Director,40947
51600,Clare Kilner,Director,17403
131196,Jordan Susman,Director,20439
131196,Jordan Susman,Producer,20439
1346095,Amy Greenspun,Producer,20439
63973,Matteo Garrone,Director,35265
25854,Lucas Belvaux,Director,24259
24555,Kei Kumai,Director,41453
117460,Masaya Nakamura,Producer,41453
76981,Delmer Daves,Producer,44916
6767,Larry Charles,Director,24356
38269,Jane Sindell,Producer,4464
57030,Gregor Jordan,Director,9104
57034,Rainer Grupe,Producer,9104
57036,Ariane Moody,Producer,9104
18342,Todd Graff,Director,33339
1357089,Jonathan Weisgal,Producer,33339
88875,Antonio Serrano,Director,71714
1189631,Epigmenio Ibarra,Producer,71714
15602,Fernando León de Aranoa,Director,54580
15607,Jaume Roures,Producer,54580
1125543,Jérôme Vidal,Producer,54580
31011,Andrea Occhipinti,Producer,54580
38572,Gavin Grazer,Director,4613
38576,Al Corley,Producer,4613
38577,Eugene Musso,Producer,4613
38578,Bart Rosenblatt,Producer,4613
132200,Duncan Gibbins,Director,45096
86372,Richard Alan Simmons,Producer,29805
132375,Sandra Werneck,Director,123833
65622,Larry Spiegel,Producer,10553
7191,David Webb Peoples,Director,21512
87543,Senkichi Taniguchi,Director,21449
298,Chris Bender,Producer,8273
21584,Adam Herz,Producer,8273
20802,Casey Silver,Producer,8046
1001719,Phillip J. Bartell,Director,287811
1038004,Alan Brown,Director,287811
1066115,Brian Sloan,Director,287811
1264018,Erich Müller,Director,287811
24264,Craig Ferguson,Director,48967
53997,Frances Higson,Producer,8094
230167,Julie Lopes-Curval,Director,125952
1015258,Alain Benguigui,Producer,125952
47640,Clark Johnson,Director,9257
144536,Shinsuke Sato,Director,17180
1061573,Dana Brown,Director,15292
72478,Alfredo Bini,Producer,12491
72479,Cino Del Duca,Producer,12491
139898,Arthur Borman,Director,41660
139899,Mark Borman,Producer,41660
1095036,Richard Raddon,Producer,41660
94762,Michael Kanin,Producer,41206
50141,Alan Ari Lazar,Director,71010
88968,Ronnie Apteker,Producer,71010
226325,Karl Slovin,Director,47278
64214,Leonard Kastle,Director,10237
67517,Warren Steibel,Producer,10237
14055,Robert E. Relyea,Producer,42470
30384,Jeffrey Lurie,Producer,3101
30387,Lynn Isenberg,Producer,3101
30381,John Kostmayer,Producer,3101
30388,John P. Marsh,Producer,3101
18343,Lauren Weissman,Producer,3101
30390,Patrick Wells,Producer,3101
57048,Casey La Scala,Director,20210
57607,Stephen Chow,Director,11770
70432,Kwok-fai Yeung,Producer,11770
72205,Shari Springer Berman,Director,2771
72206,Robert Pulcini,Director,2771
19026,Paul Hough,Director,1778
19031,Geza Decsy,Producer,1778
19032,John Hough,Producer,1778
19033,Steve Tzirlin,Producer,1778
130709,Delphine Gleize,Director,44408
21390,David Glasser,Producer,10923
40281,Andreas Klein,Producer,10923
82346,Jonathan Prince,Director,17745
198945,Lynn Roth,Director,114776
81799,André De Toth,Director,18573
70636,Gabriel Axel,Director,48791
54148,Gonzalo Suárez,Director,80047
29700,David Winters,Director,35371
114582,Alan Sacks,Producer,35371
3754,Mel Ferrer,Producer,11206
135796,Jay Craven,Director,49762
1802697,Martin E. Caan,Producer,13154
67753,Mark L. Lester,Producer,13154
95501,Yasujirō Ozu,Director,18148
1115028,Takeshi Yamamoto,Producer,18148
9219,Edward Folger,Producer,636
9220,Larry Sturhahn,Producer,636
1201090,Sherman Alexie,Director,40920
1516923,Colin Lesslie,Producer,43048
70864,Robert Hamer,Director,11898
11558,Eugène Lourié,Director,35073
89227,Jack Dietz,Producer,35073
26475,Brent Maddock,Producer,9362
26479,S. S. Wilson,Producer,9362
14256,Dick Crockett,Producer,936
139537,William Gazecki,Director,34044
72022,Yu Zhao,Producer,12276
56113,James Robinson,Director,36629
79686,Bridget Ikin,Producer,2891
73645,Christian Frei,Director,12722
73645,Christian Frei,Producer,12722
1119816,Anand Patwardhan,Director,143795
1379838,Arthur Chobanian,Producer,26246
319627,Michael Benson,Director,124839
27405,Daniel Wilson,Producer,20815
110351,J.T.S. Moore,Director,19433
131456,Vicky Funari,Director,99006
1019839,Julia Query,Director,99006
3056,Jeremy Thomas,Director,48464
4760,Deepa Mehta,Producer,7504
53383,Anne Masson,Producer,7504
131892,Bobby Bedi,Producer,513
15127,Luchino Visconti,Producer,6619
64901,Gordon Chan,Director,10610
66122,Alfred Cheung Kin-Ting,Producer,10610
28635,John Jacobs,Producer,2830
18976,Ashton Kutcher,Producer,2830
140434,Vladimír Michálek,Director,15920
143620,Jiří Bartoška,Producer,15920
1348663,Jaroslav Bouček,Producer,15920
88832,Kyle Rankin,Director,21413
998842,Efram Potelle,Director,21413
150208,Jeff Balis,Producer,21413
127823,Agustín Díaz Yanes,Director,38874
80510,Alex Nikolic,Producer,16405
58695,Chris Auty,Producer,16405
57297,Vesna Jovanoska,Producer,16405
80520,Gjorgji Simeonov,Producer,16405
110395,Helen Stickler,Director,33255
1168924,Gabrielle Baur,Director,178675
145022,Diego Lerman,Director,99648
105882,Neema Barnette,Director,30246
47277,Jill Footlick,Producer,112961
947014,Alan Hruska,Director,112961
947016,Rachel Peters,Producer,112961
27449,Emilio Martínez Lázaro,Director,2722
27451,Ghislain Barrois,Producer,2722
27452,Ignacio Salazar-Simpson,Producer,2722
27454,Mohamed Khashoggi,Producer,2722
27455,José Antonio Sáinz de Vicuña,Producer,2722
1106899,Tomás Cimadevilla,Producer,2722
132973,Ben Coccio,Director,27090
132973,Ben Coccio,Producer,27090
1086818,Barney Oldfield,Producer,27090
75362,Tom McNulty,Producer,13778
62807,Ben Ormand,Producer,55015
568406,Paul F. Ryan,Director,55015
16957,Fenton Bailey,Producer,1415
16958,Randy Barbato,Producer,1415
32607,Jon Marcus,Producer,1415
16847,Eli Roth,Director,11547
59883,Evan Astrowsky,Producer,11547
69804,Sam Froelich,Producer,11547
69806,Lauren Moews,Producer,11547
16847,Eli Roth,Producer,11547
1886,Ted Griffin,Producer,7270
82482,Greg Pritikin,Director,17906
82484,Bob Fagan,Producer,17906
82485,Richard Temtchine,Producer,17906
1769,Sofia Coppola,Producer,153
62342,Adam Mason,Director,66111
1325874,Masaki Kaifu,Producer,33320
1325875,Kazumi Kawashiro,Producer,33320
1325876,Satoshi Kubo,Producer,33320
1325878,Nobuhiko Sakou,Producer,33320
16282,Michiko Suzuki,Producer,33320
1133288,Takeshi Yasuda,Producer,33320
117620,Taro Maki,Producer,33320
101724,Paul G. Hensler,Producer,27590
51373,Larry Peerce,Director,52734
3028,Bruce A. Evans,Director,14603
21904,Marco Mak Chi-Sin,Producer,10619
93953,George Englund,Producer,53650
26980,Bruce Bodner,Producer,2687
11815,Dan Kolsrud,Producer,2687
543810,Leslie Linder,Producer,39859
13982,Fred F. Finklehoffe,Producer,23325
84047,Howard Storm,Director,19064
57239,Jeff Lieberman,Director,25241
93415,Edgar Lansbury,Producer,25241
3950,Len Wiseman,Director,277
58683,Jason R. Savage,Producer,9707
58684,Ronnie Truss,Producer,9707
58685,Mark Wooding,Producer,9707
107395,Nick Willing,Director,20321
1667420,Tom Piozet,Director,61401
160,Eytan Fox,Director,17614
34883,Jeremy Kramer,Producer,7288
64127,Bill Corless,Producer,10159
64128,Karen Glasser,Producer,10159
1127846,Katie DiMento,Producer,10934
1127847,Jon Goldman,Producer,10934
1127848,Edoardo Petti,Producer,10934
45931,Brigitte Rochow,Producer,5653
45932,Alexander Thies,Producer,5653
6980,Émile Gaudreault,Director,321
6986,Daniel Louis,Producer,321
6987,Denise Robert,Producer,321
90,Isabel Coixet,Director,20
96,Gordon McLennan,Producer,20
63447,David Hillenbrand,Director,18113
63452,Scott Hillenbrand,Director,18113
63447,David Hillenbrand,Producer,18113
41788,Nicolas Philibert,Director,5168
41792,Gilles Sandoz,Producer,5168
41793,Serge Lalou,Producer,5168
21768,Sylvain Chomet,Director,9662
59447,Didier Brunner,Producer,9662
59448,Viviane Vanfleteren,Producer,9662
85917,Stephanie Black,Director,20303
52763,Aamir Khan,Producer,19666
78751,Ashutosh Gowariker,Director,19666
88441,Mansoor Khan,Producer,19666
557704,Peter-Christian Fueter,Producer,41834
105913,Alfi Sinniger,Producer,41834
18534,David Hickman,Producer,1358
22562,Frank Beyer,Director,2200
22564,Herbert Ehler,Producer,2200
11528,Jean Renoir,Producer,776
52208,Joe Massot,Director,40440
91483,Peter Clifton,Director,40440
70282,David Weisman,Producer,11703
13719,Jon Boorstin,Producer,891
13720,Michael Britton,Producer,891
57465,Patrick McCormick,Producer,83714
72667,Gilles Mimouni,Director,12531
67282,Atsushi Kubo,Producer,10881
70638,Just Betzer,Producer,11832
69173,Bo Christensen,Producer,11832
70639,Benni Korzen,Producer,11832
70640,Pernille Siesbye,Producer,11832
23858,Harley Cokeliss,Director,36349
68991,Mitsuru Kurosawa,Producer,9501
56192,Fritz Manes,Producer,11707
66274,Richard Tuggle,Director,11707
52359,Steven Siebert,Producer,6723
85840,Alan Rafkin,Director,13343
116406,Edward Montagne,Producer,13343
41184,Ron Koslow,Producer,11338
86058,David E. Vogel,Producer,13339
93406,Elem Klimov,Director,25237
43,John Fawcett,Director,9871
59933,Karen Lee Hall,Producer,9871
59935,Steven Hoban,Producer,9871
21705,Simon Moore,Director,26850
116406,Edward Montagne,Director,36855
1040117,John Trent,Director,163549
742382,David Perlmutter,Producer,163549
239051,Gene Cajayon,Director,38135
4669,Claudio Mancini,Producer,39916
1206135,Lester D. Guthrie,Producer,31634
2975,Laurence Fishburne,Director,45203
2975,Laurence Fishburne,Producer,45203
70733,Helen Sugland,Producer,45203
123163,Jeffrey Porter,Director,14874
31498,Paddy Chayefsky,Producer,32082
1219686,Tommy Thompson,Producer,29449
1748754,Patricia Wolff,Producer,33633
58843,Aaron Schwab,Producer,86763
58845,Faye Schwab,Producer,86763
143280,Norman Mailer,Director,78146
97966,John 'Bud' Cardos,Director,30315
43863,Igo Kantor,Producer,30315
1471422,Jeffrey M. Sneller,Producer,30315
73498,Michael Manheim,Producer,12772
1905256,Ron Casden,Director,73265
12149,Richard Widmark,Producer,17744
240033,Jean-Pierre Denis,Director,62124
104721,Kazuhiko Ikeguchi,Producer,14282
104722,Shigeru Kitayama,Producer,14282
69635,Stanislaw Zylewicz,Producer,11502
49214,William Dieterle,Producer,29451
42319,Michael Karbelnikoff,Director,21219
1016489,Eric Byler,Director,116094
33317,David Leland,Producer,28236
84830,Lab Ky Mo,Director,19555
17867,Tom McCarthy,Director,2056
21116,Robert May,Producer,2056
21117,Mary Jane Skalski,Producer,2056
1525252,Kathryn Tucker,Producer,2056
40508,James Cox,Director,4997
16831,Holly Wiersma,Producer,4997
52576,José Padilha,Director,8439
10040,Felipe Lacerda,Director,8439
52580,Marcos Prado,Producer,8439
52576,José Padilha,Producer,8439
4746,Robert Lorenz,Producer,322
89113,John Robert Hoffman,Director,21765
138616,Kristine Belson,Producer,21765
23799,Uwe Boll,Director,11059
23799,Uwe Boll,Producer,11059
40605,Wolfgang Herold,Producer,11059
67983,Christoph Nuehlen,Producer,11059
43901,Shawn Williamson,Producer,11059
1482,John Cameron,Producer,11775
31511,Grant Heslov,Producer,11775
40375,James Whitaker,Producer,11775
44482,Robert Graf,Producer,11775
235121,Katsuji Morishita,Producer,24
981142,Mark Decena,Director,54973
1213124,Richard Day,Director,21059
40304,Jacques Nolot,Director,49475
6869,Mike Fleiss,Producer,9373
29922,Marcus Nispel,Director,9373
3290,Peter Hedges,Director,1550
43652,Takashi Yamazaki,Director,5493
43654,Chikahiro Ando,Producer,5493
43655,Toru Horibe,Producer,5493
43656,Akifumi Takuma,Producer,5493
2227,Nicole Kidman,Producer,10944
59792,Philip A. Patterson,Producer,9839
1642433,Dieter Meyer,Producer,9839
61952,Aaron Blaise,Director,10009
61949,Robert Walker,Director,10009
61954,Chuck Williams,Producer,10009
39979,Karen Jaroneski,Producer,33343
1188796,Todd Calvin,Producer,33343
1188797,Michael Wolfson,Producer,33343
40440,Todd Stephens,Director,33343
59670,Jane Anderson,Director,67809
127491,Claude Lanzmann,Director,42044
143312,William Reilly,Director,96171
1472466,Ephraim Horowitz,Producer,96171
1058,Bob Gale,Director,20312
27555,Peter Bray,Producer,20312
58837,Mark Frost,Director,135890
24050,William Stuart,Producer,2348
121227,Frank Melford,Producer,44591
56739,Peter Chan,Producer,10389
26128,Brian Clemens,Director,18979
97774,Alfred E. Green,Director,31206
97017,Sidney Lanfield,Director,28658
79138,Keith Hayley,Producer,20684
133210,Stuart Urban,Director,20684
8949,Peter Fonda,Director,42522
2801,Andrzej Wajda,Producer,224
97015,John Rawlins,Director,27117
50984,Scott Steindorff,Producer,10922
129796,Mark Rucker,Director,43708
1275303,Trace Fraim,Director,240177
96199,Liz Garbus,Director,51707
96199,Liz Garbus,Producer,51707
1037308,Rory Kennedy,Producer,51707
233474,Robert Capelli Jr.,Director,30349
52056,Jeffrey Wolf,Director,30349
21807,Billy Ray,Director,13537
53785,Gaye Hirsch,Producer,13537
1030585,Tove Christensen,Producer,13537
35179,Adam Merims,Producer,13537
110337,Kim Bartley,Director,33222
110338,Donnacha O'Briain,Director,33222
110339,David Power,Producer,33222
52000,Todd Komarnicki,Producer,10719
41076,Shauna Robertson,Producer,10719
66821,Jon Berg,Producer,10719
119367,Robert Cary,Director,266741
1048445,Philip Boston,Director,23995
16225,Rolf Schübel,Director,1277
16228,Richard Schöps,Producer,1277
19359,Marina de Van,Director,1836
19364,Laurence Farenc,Producer,1836
7018,Richard Curtis,Director,508
55968,Rodolphe Marconi,Director,197563
230987,Nathaniel Kahn,Director,50314
65377,Bernie Goldmann,Producer,10715
6870,Duncan Henderson,Producer,8619
1110343,Lauren Lazin,Director,21525
1548000,Karolyn Ali,Producer,21525
77523,Steve Anderson,Director,14892
71452,Daniel Ostroff,Producer,12146
5133,Bo Welch,Director,10588
37162,Susan Downey,Producer,4970
40287,L. Levin,Producer,4970
6409,Robert Salerno,Producer,470
131295,Yee Chin-Yen,Director,44708
1145614,Tsui Siu-Ming,Producer,44708
1191604,Wong Tung,Producer,44708
50769,Sarah Aubrey,Producer,10147
560042,Henri Xhonneux,Director,36068
560043,Eric van Beuren,Producer,36068
15389,Louis Malle,Producer,11012
550104,Scott Hamilton Kennedy,Director,279714
34949,Lucy Walker,Director,30068
134328,Alexandra Pelosi,Director,158413
1489544,Aaron Lubarsky,Director,158413
74697,Alberto Cavalcanti,Director,13581
82804,Dominic Anciano,Producer,1702
122964,Henry Ephron,Producer,24203
232937,Cheryl Dunye,Director,44479
1727035,Alexandra Juhasz,Producer,44479
11572,Carl Theodor Dreyer,Director,48035
11572,Carl Theodor Dreyer,Producer,48035
1017687,Tage Nielsen,Producer,48035
1876054,Erik Nielsen,Producer,48035
82413,Jack Conway,Director,17831
32133,Charles Brabin,Director,31510
71786,Rex Ingram,Director,31510
108106,Fred Niblo,Director,31510
1060761,Louis B. Mayer,Producer,31510
1098541,J.J. Cohn,Director,31510
1098541,J.J. Cohn,Producer,31510
2991,Robert Wiene,Director,234
2994,Rudolf Meinert,Producer,234
58220,Hugh Hudson,Producer,11002
67757,Stanley S. Canter,Producer,11002
42405,Gail Sicilia,Producer,5143
16546,Michael Kozoll,Producer,11384
23649,Lem Dobbs,Producer,11384
41705,Aubrey Wisberg,Producer,5227
41222,Arthur Allan Seidelman,Director,5227
8915,Wolfgang Glattes,Producer,47095
1213083,Michael Lessac,Director,47095
10933,Michael Dryhurst,Producer,9292
32640,Bernt Amadeus Capra,Director,48745
45441,Jean-Luc Defait,Producer,5765
45442,Ziad El Khoury,Producer,5765
1128238,Carmine Zozzora,Producer,9319
27444,James Orr,Producer,2612
27445,Jim Cruickshank,Producer,2612
86317,Susan B. Landau,Producer,2612
10921,Charles Laughton,Director,3112
30534,Paul Gregory,Producer,3112
65557,Dan Paulson,Producer,10538
31073,Kenta Fukasaku,Producer,3176
31074,Kinji Fukasaku,Producer,3176
31075,Kimio Kataoka,Producer,3176
31076,Chie Kobayashi,Producer,3176
31077,Toshio Nabeshima,Producer,3176
305332,Masumi Okada,Producer,3176
43722,Antonio Girasante,Producer,5336
43723,Alberto De Stefanis,Producer,5336
19471,George Shapiro,Producer,14671
1223858,Howard West,Producer,14671
1532,Bill Murray,Director,10729
1532,Bill Murray,Producer,10729
41382,Marsha Oglesby,Producer,20067
77162,Rodrigo García,Director,20067
590565,Lisa Lindstrom,Producer,20067
59875,Irving H. Levin,Producer,9846
37451,Jean-Jacques Beineix,Producer,11986
18196,Pierre Braunberger,Producer,1626
129552,Thornton Freeland,Director,28293
232629,Max Reinhardt,Director,19075
84034,Clarence Brown,Producer,17641
13778,Guy Trosper,Producer,898
9730,Jean Cocteau,Director,648
9732,André Paulvé,Producer,648
583343,Tian Zhuangzhuang,Director,44162
47110,Henry Deutschmeister,Producer,19120
938953,Clemente Fracassi,Producer,19120
35151,Pierre Courau,Producer,4024
35152,Raymond Froment,Producer,4024
30293,Arthur Rosson,Director,3089
8841,Donald Crisp,Director,32318
50577,Norman Panama,Producer,11839
